ID,Type,SKU,Name,Published,Is featured?,Visibility in catalogue,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position
106,simple,,Export 33 330ml 15 Bottles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,Beer,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Export-33-330ml-15pk-Bottles.jpg,,,,,,,,,0
112,simple,,0% Heineken 12pk,1,0,visible,"<b>Heineken</b>® 0.0 is made from natural ingredients, twice brewed and fermented with <b>heineken's</b> unique a-yeast. The alcohol has been gently removed to achieve a fruity flavor with slight malty notes. With 0.0%* alcohol <b>heineken</b>® 0.0 opens up new beer occasions.",,,,taxable,,1,,,0,0,,,,,0,,,26.99,Beer,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/00-12x330ml-Bottles.jpg,,,,,,,,,0
113,simple,,Ballantines 1LTR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,46.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Ballantines.jpg,,,,,,,,,0
114,simple,,Chivas Regal 700ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,55.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Chivas-Regal.jpg,,,,,,,,,0
115,simple,,Ciroc 700ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,64.99,"Spirits, Vodka",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/CIROC-750-ML.jpg,,,,,,,,,0
116,simple,,Glenfiddich 12YO 700ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,70,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Glenfiddich12_BOTTLE_HR.jpg,,,,,,,,,0
120,simple,,Gordons Pink Gin 700ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,39.99,"Gin, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Gordons_Bottle_CMYK.jpg,,,,,,,,,0
121,simple,,Grants 1LTR Whiskey,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,39.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Grants_1000ML.jpg,,,,,,,,,0
122,simple,,Ivanov Vodka 1LTR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,36.99,"Spirits, Vodka",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Ivanov-1L.jpg,,,,,,,,,0
128,simple,,Jagermeister 1LTR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,54.99,59.99,"Liqueurs, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0009809_jagermeister-herbal-liquor-700-ml.jpg,,,,,,,,,0
129,simple,,Waikato 24PK,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,37.99,Beer,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0006401_waikato-draught-24pk-btls-5-330ml.jpg,,,,,,,,,0
130,simple,,Jim Beam 10pk Zero Cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,23.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/cc827042c16e7794783605b2b03d707a_f1005.png,,,,,,,,,0
131,simple,,"Long White Apple & Pear 10 x 320ml Bottles, 4.8%",1,0,visible,,"Triple distilled vodka with naturally flavoured NZ sparkling water. It's light and refreshing and set to become your new best friend this summer! Available in Lemon Lime, Raspberry, Passionfruit &amp; Feijoa. Also available in cans. Flavours may vary by store.",,,taxable,,1,,,0,0,,,,,0,,27.99,29.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Long-White_10pk_ApplandPear.jpg,,,,,,,,,0
132,simple,,KGB 18pk Cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,33.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0026941_kgb-7-vodka-n-lemon-18pk-cans-250ml.jpg,,,,,,,,,0
137,simple,,KGB Lemon 12PK BTLS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,24.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/138bc1495fcfeadb832ab9581a853a87_f289.jpg,,,,,,,,,0
138,simple,,Black Heart 12pk Bottles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,24.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/9b288fe4c0d173b18b91f7af33c326af_f286.jpg,,,,,,,,,0
139,simple,,Coruba 5% 12PK Cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,23.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/6-1.jpg,,,,,,,,,0
140,simple,,Somersby Apple Cider 12PK Bottles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,24.99,CIDERS,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/49261.jpg,,,,,,,,,0
141,simple,,Somersby Blackberry Cider 12PK Bottles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,24.99,CIDERS,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0016989_somersby-blackberry-cider-45-12pk-btls-330ml.jpg,,,,,,,,,0
148,simple,,Jim Beam 7% 8pk Cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,22.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Screen-Shot-2020-04-12-at-12.04.13-AM.png,,,,,,,,,0
149,simple,,Purple Goanna 7% 12PK Cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,25.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/20.jpg,,,,,,,,,0
150,simple,,Purple Goanna 12PK Bottles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,25.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/21.jpg,,,,,,,,,0
151,simple,,Gordons Pink Gin 12pk Cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,26.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0029432_gordons-pink-gin-4-12pk-cans-250ml.jpg,,,,,,,,,0
152,simple,,ABSOLUTE 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,45.99,49.99,"Spirits, Vodka",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/ABSOLUT-1L.jpg,,,,,,,,,0
153,simple,,JACK DANIEL'S 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,54.99,"Bourbon, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/JD.jpg,,,,,,,,,0
159,simple,,JAMESON 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,54.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Jameson-Original-1L.jpg,,,,,,,,,0
160,simple,,JOSE CUERVO GOLD 700ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,38.99,"Spirits, TEQUILA",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Jose-Cuervo.jpg,,,,,,,,,0
161,simple,,CAPTAIN MORGAN DARK 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,46.99,"Rum, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/CaptainMorgan_1L_BlackLabel.jpg,,,,,,,,,0
162,simple,,Black Heart 1L Rum,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,44.99,"Rum, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/BlackHeart-1L.jpg,,,,,,,,,0
163,simple,,FAMOUS GROUSE 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,49.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/FAMOUS-GROUSE.jpg,,,,,,,,,0
170,simple,,GREY GOOSE 700ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,69.99,75,"Spirits, Vodka",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/GreyGoose_Original.jpg,,,,,,,,,0
171,simple,,SEAGER YELLOW 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,39.99,"Gin, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Seagers-1L.jpg,,,,,,,,,0
172,simple,,STELLA 12PK BTLS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,Beer,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Stella_12pk.jpg,,,,,,,,,0
173,simple,,PURE BLONDE 12PK BTLS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,25.99,Beer,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Pure-Blonde-12pk.jpg,,,,,,,,,0
174,simple,,Woodstock 7% Bourbon n Cola 24pk Cans 330ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,61.99,66.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0002209_woodstock-bourbon-7-330ml-6-pack-cans_550_633_1024x1024.jpg,,,,,,,,,0
175,simple,,PALS GIN LEMON CUCUMBER & SODA 10 PACK,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/95611-10-4.png,,,,,,,,,0
181,simple,,PALS VODKA WATERMELON MINT & SODA CAN 10 PACK,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/95613-10.png,,,,,,,,,0
182,simple,,BILLY MAVERICK 7% 18PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,32.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Billy-Maverick-18pk-Cans-1.jpg,,,,,,,,,0
183,simple,,Export Gold 24x330ml,1,0,visible,"A golden lager characterised by a pleasant, slightly fruity flavour with a clean, crisp finish. Made using only the finest New Zealand hops, barley and pure spring water, it is perhaps New Zealand’s freshest and most refreshing beer. Export gold is best served ice cold to enhance its drinkability and refreshing flavours.",,,,taxable,,1,,,0,0,,,,,0,,,39.99,Beer,Beer,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Export-Gold-330ml-24pk-Bottles-1.jpg,,,,,,,,,0
184,simple,,Coruba & Cola 12 x 250ml Cans 7%,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,28.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/coruba-7-250ml-can.jpg,,,,,,,,,0
185,simple,,MALIBU 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,41.99,"Liqueurs, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Malibu.jpg,,,,,,,,,0
191,simple,,Gentlemen Jack 700ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,67.99,69.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Gentleman-Jack-700ml-OL.jpg,,,,,,,,,0
192,simple,,NZ LAGER 18PK 5% 330ML CANS,1,0,visible,,"A good value beer that trades well on its black can and traditional New Zealand image. Made only from locally sourced ingredients New Zealand Lager is a full strength, easy drinking lager, a full flavoured, and staunch favourite all over Auckland where it has a loyal following.\n\n",,,taxable,,1,,,0,0,,,,,0,,,24.99,Beer,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Screen-Shot-2020-04-13-at-11.22.06-AM.png,,,,,,,,,0
193,simple,,Effen Raspberry 10pk Bottles 330ml,1,0,visible,"EFFEN is Dutch for “smooth, even, and balanced,” and was created for those who are deliberate about every detail they choose. From their clothes and clubs, to their cocktails and company they keep. EFFEN Vodka wasn’t just distilled for them—it was designed for them. This divine premix is a blend of EFFEN vodka, sparkling water and a hint of raspberry. ABV: 4.8%\n",,,,taxable,,1,,,0,0,,,,,0,,,29.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0029706.jpg,,,,,,,,,0
194,simple,,Johnnie Walker Double Black 700ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,75.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Johnnie-Walker-Double-Black-750MLb.jpg,,,,,,,,,0
195,simple,,BARREL 51 7% 12PK CANS 330ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,28.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Screen-Shot-2020-04-13-at-8.01.41-PM.png,,,,,,,,,0
200,simple,,Jim Beam 10pk Cola Cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,24.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/425145_master.jpg,,,,,,,,,0
201,simple,,DARK HORSE 18PK CAN,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,32.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Dark-Horse-7-18pk-Cans.jpg,,,,,,,,,0
202,simple,,JACK DANIEL'S 10PK 330ML CAN,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/JD-Cola10-pk-1.jpg,,,,,,,,,0
203,simple,,TUI BOURBON 18PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,32.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Tui-7-RTD-18pk.jpg,,,,,,,,,0
209,simple,,TUI VODKA 18PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,32.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Tui-RTD-Vodka-Box-Render_18PK2.jpg,,,,,,,,,0
210,simple,,WOODSTOCK ZERO 12PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,23.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/WOODSTOCK-ZERO-12PK.jpg,,,,,,,,,0
211,simple,,SMIRNOFF BLACKCURRANT 12PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,27.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/blackcurrant.png,,,,,,,,,0
212,simple,,SMIRNOFF RASPBERRY 12PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,27.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Smirnoff_double_Black_12pk_cans_Rasp.jpg,,,,,,,,,0
213,simple,,LINDAUER ROSÉ,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,15.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Lindrose.png,,,,,,,,,0
220,simple,,CORUBA 5% 10PK BTLS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,28.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/coruba-5-330ml-bottle.jpg,,,,,,,,,0
221,simple,,RUSSIAN PLAIN 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,45.99,"Spirits, Vodka",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/RSO-bottle-shot-new-2019.jpg,,,,,,,,,0
222,simple,,OLD MONK RUM 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,39.99,"Rum, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Old-Monk-Rum-24250-L_large.jpg,,,,,,,,,0
223,simple,,Bells 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,42.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Bells_1L-1.jpg,,,,,,,,,0
224,simple,,PART TIME AFRICAN VODKA 10PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,28.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/african.png,,,,,,,,,0
225,simple,,Kahlua 1L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,43.99,"Liqueurs, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/kahlua-litre.jpg,,,,,,,,,0
231,simple,,PART TIME White Rhino Gin 10PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,28.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/99544.png,,,,,,,,,0
232,simple,,PART TIME AFRICAN Tropical Vodka 10PK CANS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,28.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/99559-10.png,,,,,,,,,0
233,simple,,Hennessy VS,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,69.99,"COGNAC, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/henessy-vs-70cl.jpg,,,,,,,,,0
234,simple,,Fosters Beer 24pk,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,54.99,Beer,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0017411_fosters-cans-4x6x375ml.jpg,,,,,,,,,0
235,simple,,Absolute Vanilla 700ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,39.99,"Spirits, Vodka",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/bse.jpg,,,,,,,,,0
240,simple,,Sourz Apple 700ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,28.99,"Liqueurs, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Sourz-Apple-600x600-1.jpg,,,,,,,,,0
241,simple,,Odd Company Lemon&Lime10 pack 330ml cans,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,26.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/OddCompany-ThePartyGuy-330mL1.jpg,,,,,,,,,0
242,simple,,J/W Blue Label 700ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,239.99,"Spirits, Whiskey",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/johnnie-walker-blue-label-rare.png,,,,,,,,,0
243,simple,,Long White Feijoa 10pk Btls 320ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,27.99,29.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0008802_long-white-feijoa-10pk-btls-320ml.jpg,,,,,,,,,0
247,simple,,Jim Beam Black 1LTR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,57.99,"Bourbon, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/7dfa88cc55e623097d08f1ff87dc95c0f434f32d-600x600-1.jpg,,,,,,,,,0
248,simple,,Wild Turkey American Honey 700ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,47.99,"Bourbon, Spirits",,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/9221572722718.jpg,,,,,,,,,0
249,simple,,Gordons Gin 4Pk Bottles,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,13.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Gordons-GT-300x300-1.jpg,,,,,,,,,0
253,simple,,Corbans sav. blanc 750ml,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,11.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Corbans-White-Label-Sauvignon-Blanc.jpg,,,,,,,,,0
254,simple,,AQUILA BLUE 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,11.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/aquila-blue.png,,,,,,,,,0
255,simple,,THE NED PINOT GRIS 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,19.99,22.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/theNedPino.png,,,,,,,,,0
261,simple,,THE NED SAUVIGNON BLANC 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,19.99,22.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/thenedsav.png,,,,,,,,,0
262,simple,,THE NED ROSE 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,19.99,22.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/The-Ned-Rose.jpg,,,,,,,,,0
263,simple,,HARDY'S REGIONAL SHIRAZ 1LTR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,12.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/10307585.jpg,,,,,,,,,0
264,simple,,BERNADINO 700ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,11.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/bernadino.png,,,,,,,,,0
265,simple,,HARDY'S REGIONAL SAUV 1 LTR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,12.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/icon-512-512-true-64d5d76d27f3f96064ff56f76bd7ef10.jpg,,,,,,,,,0
271,simple,,COUNTRY MEDIUM WHITE 3L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Countrymediumwhite.png,,,,,,,,,0
272,simple,,CORBON PINOT GRIS 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,11.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0005613.jpeg,,,,,,,,,0
273,simple,,COUNTRY DRY WHITE 3L,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/countrydrywhite.png,,,,,,,,,0
274,simple,,COUNTRY RED WINE  3LTR,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/COUNTRY.jpg,,,,,,,,,0
275,simple,,BROWN BROTHERS CIENNA 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,18.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/brownBrothersCienna.png,,,,,,,,,0
281,simple,,BROWN BROTHERS DOLCETTO 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,18.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/brownbrothersdelcheto.png,,,,,,,,,0
282,simple,,BROWN BROS MOSC SPK ROSA,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,17.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/540908.png,,,,,,,,,0
283,simple,,JACOBS CK SPK MOSC ROSE 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,15.99,18.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/jacob-creek-moscato-rose.png,,,,,,,,,0
284,simple,,LINDAUER PINOT GRIS 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,15.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/lindpino.png,,,,,,,,,0
285,simple,,LINDAUER SAUVIGNON BLANC 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,15.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/lindsav.png,,,,,,,,,0
289,simple,,CORBON CHARDONAY 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,11.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/Corbans-White-Label-Chardonnay.jpg,,,,,,,,,0
290,simple,,LINDAUER BRUT 750ML,1,0,visible,,"Lindauer Brut Cuvée is made from traditional champagne grape varieties, Chardonnay and Pinot Noir, and uses the authentic method of bottling the wine for its second fermentation, a technique that creates the sparkle and distinctive yeasty flavours.",,,taxable,,1,,,0,0,,,,,0,,,15.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/ngaire_oldham_-_lindauer_brut_1x750ml.jpg,,,,,,,,,0
291,simple,,CHASSEUR DRY WHITE 3L CASK,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/CHASSEURDryWhite.png,,,,,,,,,0
297,simple,,CHASSEUR RED 3L CASK,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,29.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/CHASSEUR.jpg,,,,,,,,,0
298,simple,,JIM BEAM GOLD 12PK 7% 250ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,26.99,28.99,RTD's,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/0007716_jim-beam-gold-cola-7-12pk-cans-250ml.jpeg,,,,,,,,,0
299,simple,,MUD HOUSE SAUVIGNON BLANC,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,16.99,18.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/MudHouseSav.png,,,,,,,,,0
300,simple,,MUD HOUSE PINOT NOIR 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,25.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/14671.png,,,,,,,,,0
301,simple,,MUD HOUSE PINOT GRIS 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,16.99,18.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/mudhouse-pg-2019-350.png,,,,,,,,,0
307,simple,,MUD HOUSE CHARDONNY 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,18.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/MudHouse_Chard_2048x2048.png,,,,,,,,,0
308,simple,,VILLA MARIA CS SAV BLANC 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,18.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/villamariacssb350.jpg,,,,,,,,,0
309,simple,,VILLA MARIA MERLOT 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,16.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/villamaria-pb-merlot350.png,,,,,,,,,0
310,simple,,VILLA MARIA PINOT GRIS 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,16.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/villamaria-pb-pinotgris350.png,,,,,,,,,0
311,simple,,VILLA MARIA PINOT NOIR 750ML,1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,19.99,Wine,,,http://localhost/liquorhutotahuhu/wp-content/uploads/2020/12/download.jpg,,,,,,,,,0
